  2018.1250;  3486; 0;000
  2018.2083;  3577; 0;000
  2018.2917;  3526; 0;000
  2018.3750;  3499; 0;000
  2018.4583;  3504; 0;000
  2018.5417;  3509; 0;000
  2018.6250;  3539; 0;000
  2018.7083;  3505; 0;000
  2018.7917;  3547; 0;000
  2018.8750;  3564; 0;000
  2018.9583;  3690; 0;000
  2019.0417;  3690; 0;000
  2019.1250;  3628; 0;000
  2019.2083;  3503; 0;000
  2019.2917;  3529; 0;000
  2019.3750;  3525; 0;000
  2019.4583;  3449; 0;000
  2019.5417;  3488; 0;000
  2019.6250;  3498; 0;000
  2019.7083;  3539; 0;000
  2019.7917;-99999;00;000
  2019.8750;  3484; 0;000
  2019.9583;  3649; 0;000
  2020.0417;  3710; 0;000
  2020.1250;  3489; 0;000
  2020.2083;  3490; 0;000
  2020.2917;  3434; 0;000
  2020.3750;  3525; 0;000
  2020.4583;  3487; 0;000
  2020.5417;  3499; 0;000
  2020.6250;  3501; 0;000
  2020.7083;  3521; 0;000
  2020.7917;  3478; 0;000
  2020.8750;  3561; 0;000
  2020.9583;  3552; 0;000
  2021.0417;  3656; 0;000
  2021.1250;  3530; 0;000
  2021.2083;  3488; 0;000
  2021.2917;  3416; 0;000
  2021.3750;  3434; 0;000
  2021.4583;  3513; 0;000
  2021.5417;  3504; 0;000
  2021.6250;  3521; 0;000
  2021.7083;  3469; 0;000
  2021.7917;  3532; 0;000
  2021.8750;  3566; 0;000
  2021.9583;  3631; 0;000
  2022.0417;  3557; 0;000
  2022.1250;  3348; 0;000
  2022.2083;  3432; 0;000
  2022.2917;  3431; 0;000
  2022.3750;  3448; 0;000
  2022.4583;  3495; 0;000
  2022.5417;  3485; 0;000
  2022.6250;  3499; 0;000
  2022.7083;  3491; 0;000
  2022.7917;  3445; 0;000
  2022.8750;  3435; 0;000
  2022.9583;  3569; 0;000
